user_id,event_date,event_type,feature_name
11,2024-01-14,create_task,Task Management
446,2024-03-26,create_task,Task Management
630,2024-06-19,login,Authentication
164,2024-06-04,complete_task,Task Completion
551,2024-01-19,assign_task,Task Collaboration
53,2024-04-11,integrate_tool,Integrations
218,2024-06-18,upload_file,File Sharing
718,2024-01-20,login,Authentication
999,2024-03-19,login,Authentication
824,2024-05-18,login,Authentication
360,2024-04-07,upload_file,File Sharing
385,2024-04-30,integrate_tool,Integrations
56,2024-05-31,create_task,Task Management
118,2024-01-17,login,Authentication
900,2024-06-04,login,Authentication
253,2024-02-19,upload_file,File Sharing
798,2024-01-10,complete_task,Task Completion
780,2024-05-28,login,Authentication
803,2024-02-27,login,Authentication
845,2024-06-10,login,Authentication
180,2024-04-04,login,Authentication
415,2024-04-16,upload_file,File Sharing
870,2024-06-19,create_task,Task Management
235,2024-05-18,assign_task,Task Collaboration
855,2024-02-02,create_task,Task Management
708,2024-02-15,login,Authentication
820,2024-05-08,login,Authentication
80,2024-05-28,upload_file,File Sharing
647,2024-03-02,comment,Task Collaboration
22,2024-03-27,create_task,Task Management
477,2024-03-13,login,Authentication
843,2024-01-01,login,Authentication
440,2024-01-21,login,Authentication
737,2024-01-22,assign_task,Task Collaboration
570,2024-01-04,create_task,Task Management
93,2024-03-05,create_task,Task Management
192,2024-06-27,upload_file,File Sharing
103,2024-03-03,create_task,Task Management
396,2024-05-22,create_task,Task Management
7,2024-02-05,login,Authentication
640,2024-01-29,upload_file,File Sharing
567,2024-06-28,assign_task,Task Collaboration
231,2024-06-22,login,Authentication
874,2024-03-09,assign_task,Task Collaboration
574,2024-06-05,create_task,Task Management
240,2024-04-20,upload_file,File Sharing
90,2024-06-23,complete_task,Task Completion
232,2024-06-01,assign_task,Task Collaboration
457,2024-05-23,comment,Task Collaboration
233,2024-04-09,login,Authentication
354,2024-02-10,assign_task,Task Collaboration
333,2024-05-27,upload_file,File Sharing
439,2024-06-12,create_task,Task Management
375,2024-02-17,assign_task,Task Collaboration
292,2024-05-09,integrate_tool,Integrations
345,2024-06-05,login,Authentication
664,2024-05-23,login,Authentication
428,2024-06-11,comment,Task Collaboration
657,2024-04-20,upload_file,File Sharing
130,2024-03-02,integrate_tool,Integrations
141,2024-04-16,assign_task,Task Collaboration
415,2024-04-15,upload_file,File Sharing
93,2024-05-11,comment,Task Collaboration
626,2024-04-22,login,Authentication
284,2024-03-08,upload_file,File Sharing
956,2024-06-27,login,Authentication
923,2024-03-29,login,Authentication
655,2024-06-09,create_task,Task Management
223,2024-03-18,login,Authentication
744,2024-05-31,login,Authentication
463,2024-03-15,login,Authentication
545,2024-01-25,login,Authentication
276,2024-06-04,login,Authentication
682,2024-01-07,create_task,Task Management
140,2024-04-22,upload_file,File Sharing
357,2024-02-05,integrate_tool,Integrations
713,2024-01-10,upload_file,File Sharing
23,2024-04-22,create_task,Task Management
968,2024-02-05,comment,Task Collaboration
736,2024-01-18,login,Authentication
880,2024-05-13,login,Authentication
270,2024-05-14,comment,Task Collaboration
859,2024-04-11,assign_task,Task Collaboration
665,2024-05-19,upload_file,File Sharing
333,2024-06-17,assign_task,Task Collaboration
85,2024-01-25,login,Authentication
621,2024-02-02,integrate_tool,Integrations
31,2024-03-27,assign_task,Task Collaboration
741,2024-03-13,upload_file,File Sharing
240,2024-01-06,upload_file,File Sharing
890,2024-05-16,login,Authentication
363,2024-03-07,login,Authentication
822,2024-05-23,login,Authentication
389,2024-04-02,login,Authentication
653,2024-04-17,login,Authentication
668,2024-06-16,create_task,Task Management
299,2024-01-26,complete_task,Task Completion
857,2024-02-07,integrate_tool,Integrations
371,2024-06-11,comment,Task Collaboration
99,2024-05-21,login,Authentication
47,2024-06-23,login,Authentication
999,2024-04-12,comment,Task Collaboration
839,2024-02-11,login,Authentication
422,2024-06-27,upload_file,File Sharing
480,2024-05-26,complete_task,Task Completion
579,2024-03-06,create_task,Task Management
62,2024-06-23,comment,Task Collaboration
109,2024-02-11,login,Authentication
679,2024-02-07,comment,Task Collaboration
549,2024-05-20,login,Authentication
119,2024-04-15,login,Authentication
598,2024-06-20,comment,Task Collaboration
382,2024-05-31,comment,Task Collaboration
392,2024-04-05,assign_task,Task Collaboration
977,2024-06-06,create_task,Task Management
52,2024-03-10,comment,Task Collaboration
603,2024-02-07,upload_file,File Sharing
289,2024-04-06,complete_task,Task Completion
337,2024-04-17,integrate_tool,Integrations
810,2024-04-28,upload_file,File Sharing
204,2024-05-30,comment,Task Collaboration
880,2024-03-14,assign_task,Task Collaboration
238,2024-02-26,login,Authentication
382,2024-04-19,login,Authentication
667,2024-03-19,upload_file,File Sharing
752,2024-05-30,upload_file,File Sharing
136,2024-02-05,assign_task,Task Collaboration
407,2024-02-26,create_task,Task Management
508,2024-05-08,login,Authentication
362,2024-01-03,login,Authentication
381,2024-01-14,create_task,Task Management
881,2024-02-03,create_task,Task Management
576,2024-03-10,complete_task,Task Completion
635,2024-03-09,login,Authentication
254,2024-06-27,create_task,Task Management
477,2024-04-13,create_task,Task Management
114,2024-01-29,complete_task,Task Completion
20,2024-02-17,integrate_tool,Integrations
528,2024-04-03,create_task,Task Management
145,2024-03-19,complete_task,Task Completion
208,2024-04-26,create_task,Task Management
531,2024-05-23,login,Authentication
376,2024-05-17,assign_task,Task Collaboration
504,2024-05-26,login,Authentication
904,2024-03-07,assign_task,Task Collaboration
166,2024-06-12,complete_task,Task Completion
550,2024-05-11,upload_file,File Sharing
181,2024-03-15,login,Authentication
861,2024-06-09,login,Authentication
617,2024-01-28,login,Authentication
612,2024-04-30,login,Authentication
602,2024-01-09,login,Authentication
927,2024-05-13,create_task,Task Management
812,2024-05-02,comment,Task Collaboration
444,2024-02-18,upload_file,File Sharing
332,2024-03-31,login,Authentication
503,2024-05-04,login,Authentication
913,2024-03-16,login,Authentication
79,2024-05-29,login,Authentication
585,2024-04-13,create_task,Task Management
935,2024-06-24,login,Authentication
938,2024-05-28,assign_task,Task Collaboration
688,2024-02-02,integrate_tool,Integrations
396,2024-06-05,create_task,Task Management
608,2024-02-22,comment,Task Collaboration
857,2024-02-09,login,Authentication
103,2024-01-18,integrate_tool,Integrations
402,2024-06-23,login,Authentication
975,2024-01-13,login,Authentication
224,2024-06-03,login,Authentication
518,2024-03-14,login,Authentication
634,2024-04-05,assign_task,Task Collaboration
236,2024-04-14,complete_task,Task Completion
427,2024-06-21,upload_file,File Sharing
116,2024-05-10,create_task,Task Management
163,2024-05-29,assign_task,Task Collaboration
226,2024-06-03,assign_task,Task Collaboration
230,2024-03-07,upload_file,File Sharing
182,2024-02-02,comment,Task Collaboration
249,2024-01-02,assign_task,Task Collaboration
318,2024-03-15,comment,Task Collaboration
965,2024-06-22,comment,Task Collaboration
210,2024-03-14,login,Authentication
656,2024-06-09,login,Authentication
392,2024-05-14,comment,Task Collaboration
857,2024-05-22,integrate_tool,Integrations
96,2024-01-26,create_task,Task Management
894,2024-05-18,complete_task,Task Completion
858,2024-05-07,login,Authentication
756,2024-06-14,create_task,Task Management
86,2024-01-27,create_task,Task Management
415,2024-05-14,complete_task,Task Completion
394,2024-05-08,login,Authentication
696,2024-01-21,create_task,Task Management
633,2024-03-19,login,Authentication
844,2024-06-06,create_task,Task Management
501,2024-04-03,integrate_tool,Integrations
604,2024-01-08,login,Authentication
582,2024-03-23,upload_file,File Sharing
916,2024-01-03,complete_task,Task Completion
133,2024-02-24,login,Authentication
791,2024-05-22,upload_file,File Sharing
649,2024-02-05,login,Authentication
314,2024-01-06,login,Authentication
699,2024-04-30,assign_task,Task Collaboration
221,2024-02-11,comment,Task Collaboration
976,2024-02-19,create_task,Task Management
438,2024-04-21,login,Authentication
46,2024-05-25,complete_task,Task Completion
790,2024-02-19,comment,Task Collaboration
192,2024-01-30,login,Authentication
520,2024-02-08,create_task,Task Management
379,2024-04-25,login,Authentication
788,2024-05-19,login,Authentication
691,2024-02-28,create_task,Task Management
334,2024-03-16,create_task,Task Management
39,2024-06-20,login,Authentication
293,2024-05-11,upload_file,File Sharing
690,2024-06-12,login,Authentication
162,2024-02-17,assign_task,Task Collaboration
331,2024-05-21,login,Authentication
886,2024-03-21,create_task,Task Management
104,2024-02-18,login,Authentication
161,2024-03-07,assign_task,Task Collaboration
799,2024-03-17,create_task,Task Management
635,2024-05-16,login,Authentication
54,2024-01-21,login,Authentication
940,2024-04-14,create_task,Task Management
34,2024-03-12,login,Authentication
242,2024-01-16,assign_task,Task Collaboration
967,2024-05-23,create_task,Task Management
890,2024-01-28,comment,Task Collaboration
113,2024-06-27,complete_task,Task Completion
318,2024-03-20,create_task,Task Management
23,2024-02-26,upload_file,File Sharing
558,2024-04-19,upload_file,File Sharing
824,2024-02-21,complete_task,Task Completion
647,2024-06-22,login,Authentication
118,2024-06-14,upload_file,File Sharing
985,2024-03-24,complete_task,Task Completion
701,2024-02-17,create_task,Task Management
643,2024-05-06,login,Authentication
934,2024-06-17,complete_task,Task Completion
212,2024-04-07,assign_task,Task Collaboration
418,2024-04-27,create_task,Task Management
113,2024-04-02,upload_file,File Sharing
44,2024-03-07,login,Authentication
128,2024-03-14,login,Authentication
876,2024-03-24,create_task,Task Management
158,2024-06-03,assign_task,Task Collaboration
785,2024-06-08,upload_file,File Sharing
827,2024-01-10,create_task,Task Management
394,2024-06-16,upload_file,File Sharing
867,2024-05-24,login,Authentication
852,2024-04-27,assign_task,Task Collaboration
512,2024-04-06,login,Authentication
914,2024-01-06,create_task,Task Management
45,2024-06-15,integrate_tool,Integrations
108,2024-01-18,login,Authentication
219,2024-03-12,upload_file,File Sharing
443,2024-03-29,login,Authentication
830,2024-02-11,login,Authentication
315,2024-01-04,login,Authentication
177,2024-01-20,comment,Task Collaboration
228,2024-01-28,login,Authentication
703,2024-06-16,comment,Task Collaboration
983,2024-04-13,comment,Task Collaboration
672,2024-02-13,login,Authentication
906,2024-01-23,create_task,Task Management
267,2024-02-16,create_task,Task Management
870,2024-01-13,complete_task,Task Completion
838,2024-05-23,login,Authentication
379,2024-04-04,login,Authentication
489,2024-01-16,create_task,Task Management
702,2024-04-28,comment,Task Collaboration
687,2024-06-13,comment,Task Collaboration
290,2024-06-28,complete_task,Task Completion
996,2024-04-26,integrate_tool,Integrations
357,2024-01-10,login,Authentication
657,2024-05-01,create_task,Task Management
744,2024-02-07,comment,Task Collaboration
872,2024-02-13,complete_task,Task Completion
950,2024-04-04,login,Authentication
204,2024-03-14,create_task,Task Management
213,2024-04-22,integrate_tool,Integrations
552,2024-02-20,create_task,Task Management
787,2024-02-21,create_task,Task Management
323,2024-04-01,complete_task,Task Completion
594,2024-02-28,upload_file,File Sharing
181,2024-01-13,login,Authentication
499,2024-06-17,login,Authentication
320,2024-01-12,create_task,Task Management
83,2024-02-19,complete_task,Task Completion
303,2024-02-26,complete_task,Task Completion
262,2024-06-26,upload_file,File Sharing
784,2024-04-28,create_task,Task Management
200,2024-02-26,login,Authentication
240,2024-01-08,comment,Task Collaboration
914,2024-04-15,create_task,Task Management
692,2024-05-16,assign_task,Task Collaboration
944,2024-04-29,assign_task,Task Collaboration
683,2024-03-03,create_task,Task Management
295,2024-03-12,complete_task,Task Completion
512,2024-05-10,login,Authentication
689,2024-01-13,comment,Task Collaboration
881,2024-05-16,create_task,Task Management
396,2024-02-21,comment,Task Collaboration
749,2024-03-02,comment,Task Collaboration
138,2024-04-28,login,Authentication
839,2024-04-18,login,Authentication
878,2024-01-08,login,Authentication
823,2024-04-04,login,Authentication
129,2024-05-04,comment,Task Collaboration
49,2024-06-21,login,Authentication
676,2024-02-22,create_task,Task Management
789,2024-03-03,login,Authentication
293,2024-04-04,assign_task,Task Collaboration
628,2024-03-21,comment,Task Collaboration
536,2024-02-26,login,Authentication
311,2024-05-26,assign_task,Task Collaboration
537,2024-03-07,upload_file,File Sharing
903,2024-02-15,login,Authentication
639,2024-04-03,comment,Task Collaboration
234,2024-05-17,login,Authentication
209,2024-04-22,login,Authentication
605,2024-04-02,create_task,Task Management
94,2024-05-25,login,Authentication
327,2024-05-19,upload_file,File Sharing
225,2024-02-18,login,Authentication
967,2024-01-23,login,Authentication
890,2024-03-02,create_task,Task Management
792,2024-01-11,assign_task,Task Collaboration
11,2024-03-13,comment,Task Collaboration
329,2024-04-27,login,Authentication
12,2024-03-28,upload_file,File Sharing
35,2024-03-29,complete_task,Task Completion
447,2024-02-24,create_task,Task Management
452,2024-06-01,upload_file,File Sharing
740,2024-01-09,create_task,Task Management
220,2024-01-12,login,Authentication
441,2024-05-18,login,Authentication
653,2024-04-22,login,Authentication
535,2024-06-14,complete_task,Task Completion
595,2024-06-04,login,Authentication
229,2024-01-08,assign_task,Task Collaboration
935,2024-06-23,login,Authentication
344,2024-02-05,comment,Task Collaboration
80,2024-05-04,login,Authentication
353,2024-02-19,upload_file,File Sharing
396,2024-04-16,login,Authentication
290,2024-01-09,integrate_tool,Integrations
455,2024-03-07,upload_file,File Sharing
843,2024-02-22,comment,Task Collaboration
671,2024-03-22,login,Authentication
989,2024-04-19,login,Authentication
128,2024-05-24,integrate_tool,Integrations
702,2024-02-22,login,Authentication
909,2024-06-04,login,Authentication
543,2024-04-23,create_task,Task Management
898,2024-03-03,login,Authentication
359,2024-05-22,login,Authentication
527,2024-01-19,assign_task,Task Collaboration
313,2024-05-03,create_task,Task Management
75,2024-03-26,login,Authentication
546,2024-03-10,create_task,Task Management
871,2024-02-16,create_task,Task Management
196,2024-04-17,comment,Task Collaboration
843,2024-06-24,login,Authentication
29,2024-01-20,assign_task,Task Collaboration
706,2024-02-06,create_task,Task Management
16,2024-05-09,create_task,Task Management
423,2024-02-05,login,Authentication
589,2024-05-12,login,Authentication
805,2024-03-04,upload_file,File Sharing
593,2024-01-07,login,Authentication
405,2024-04-29,comment,Task Collaboration
940,2024-01-22,complete_task,Task Completion
636,2024-02-15,assign_task,Task Collaboration
531,2024-06-16,create_task,Task Management
967,2024-04-19,login,Authentication
614,2024-02-15,complete_task,Task Completion
904,2024-01-28,comment,Task Collaboration
77,2024-03-27,comment,Task Collaboration
229,2024-02-04,create_task,Task Management
962,2024-05-08,upload_file,File Sharing
297,2024-06-05,comment,Task Collaboration
510,2024-01-09,login,Authentication
715,2024-01-09,assign_task,Task Collaboration
984,2024-01-22,create_task,Task Management
966,2024-03-10,login,Authentication
573,2024-05-20,upload_file,File Sharing
538,2024-05-26,login,Authentication
583,2024-06-09,create_task,Task Management
615,2024-03-05,login,Authentication
979,2024-05-19,login,Authentication
326,2024-02-12,create_task,Task Management
363,2024-01-17,complete_task,Task Completion
669,2024-03-08,create_task,Task Management
875,2024-01-29,login,Authentication
359,2024-05-14,assign_task,Task Collaboration
706,2024-02-13,login,Authentication
787,2024-05-12,login,Authentication
324,2024-05-13,login,Authentication
698,2024-01-07,login,Authentication
326,2024-06-22,create_task,Task Management
625,2024-02-23,create_task,Task Management
825,2024-02-15,login,Authentication
165,2024-05-17,upload_file,File Sharing
573,2024-01-04,login,Authentication
604,2024-06-01,complete_task,Task Completion
798,2024-03-31,assign_task,Task Collaboration
455,2024-03-01,login,Authentication
969,2024-06-14,complete_task,Task Completion
153,2024-06-08,login,Authentication
737,2024-05-30,create_task,Task Management
127,2024-04-20,login,Authentication
193,2024-02-06,comment,Task Collaboration
627,2024-01-03,create_task,Task Management
774,2024-01-13,login,Authentication
530,2024-06-10,login,Authentication
10,2024-03-28,comment,Task Collaboration
92,2024-03-16,login,Authentication
139,2024-01-08,login,Authentication
481,2024-03-23,create_task,Task Management
449,2024-01-09,upload_file,File Sharing
333,2024-06-04,login,Authentication
869,2024-03-18,login,Authentication
340,2024-05-03,upload_file,File Sharing
961,2024-05-25,login,Authentication
52,2024-02-11,assign_task,Task Collaboration
707,2024-02-10,complete_task,Task Completion
466,2024-06-09,upload_file,File Sharing
718,2024-03-29,login,Authentication
799,2024-03-17,login,Authentication
475,2024-02-23,login,Authentication
401,2024-06-12,complete_task,Task Completion
439,2024-04-06,complete_task,Task Completion
878,2024-04-07,login,Authentication
605,2024-02-25,comment,Task Collaboration
932,2024-04-09,upload_file,File Sharing
997,2024-05-24,login,Authentication
922,2024-01-10,login,Authentication
821,2024-02-13,login,Authentication
657,2024-05-09,create_task,Task Management
598,2024-05-21,integrate_tool,Integrations
509,2024-06-17,complete_task,Task Completion
153,2024-05-09,login,Authentication
514,2024-01-19,login,Authentication
503,2024-03-20,create_task,Task Management
854,2024-03-29,upload_file,File Sharing
901,2024-01-01,assign_task,Task Collaboration
772,2024-05-09,create_task,Task Management
676,2024-01-27,assign_task,Task Collaboration
6,2024-01-02,login,Authentication
500,2024-06-27,create_task,Task Management
661,2024-05-17,complete_task,Task Completion
717,2024-01-19,login,Authentication
118,2024-05-20,create_task,Task Management
485,2024-06-24,login,Authentication
601,2024-04-23,create_task,Task Management
666,2024-02-25,assign_task,Task Collaboration
951,2024-06-26,assign_task,Task Collaboration
679,2024-04-04,integrate_tool,Integrations
468,2024-06-21,create_task,Task Management
161,2024-06-15,create_task,Task Management
270,2024-05-28,login,Authentication
56,2024-02-26,upload_file,File Sharing
228,2024-04-11,login,Authentication
849,2024-06-17,upload_file,File Sharing
149,2024-03-10,login,Authentication
46,2024-03-22,login,Authentication
144,2024-02-18,login,Authentication
750,2024-06-20,complete_task,Task Completion
784,2024-06-11,login,Authentication
632,2024-03-31,login,Authentication
340,2024-01-05,login,Authentication
413,2024-06-27,login,Authentication
732,2024-02-26,login,Authentication
520,2024-04-01,create_task,Task Management
344,2024-02-05,login,Authentication
387,2024-05-17,create_task,Task Management
473,2024-06-26,login,Authentication
275,2024-06-13,create_task,Task Management
353,2024-04-21,assign_task,Task Collaboration
66,2024-05-27,login,Authentication
79,2024-01-13,create_task,Task Management
598,2024-05-01,login,Authentication
636,2024-04-18,login,Authentication
202,2024-05-26,assign_task,Task Collaboration
978,2024-04-01,assign_task,Task Collaboration
662,2024-04-11,assign_task,Task Collaboration
558,2024-02-25,login,Authentication
113,2024-02-14,login,Authentication
91,2024-02-29,login,Authentication
141,2024-02-23,create_task,Task Management
289,2024-02-06,create_task,Task Management
901,2024-02-06,login,Authentication
730,2024-01-14,upload_file,File Sharing
589,2024-04-04,login,Authentication
411,2024-06-20,complete_task,Task Completion
377,2024-04-11,login,Authentication
384,2024-02-11,upload_file,File Sharing
846,2024-01-01,create_task,Task Management
152,2024-01-23,integrate_tool,Integrations
835,2024-01-28,login,Authentication
751,2024-05-11,create_task,Task Management
627,2024-06-17,login,Authentication
319,2024-01-18,complete_task,Task Completion
369,2024-02-18,complete_task,Task Completion
606,2024-02-16,login,Authentication
995,2024-04-24,assign_task,Task Collaboration
560,2024-02-08,create_task,Task Management
703,2024-01-06,login,Authentication
462,2024-02-22,login,Authentication
12,2024-01-25,complete_task,Task Completion
156,2024-04-08,create_task,Task Management
684,2024-03-05,login,Authentication
477,2024-05-12,login,Authentication
939,2024-01-08,login,Authentication
401,2024-02-08,create_task,Task Management
808,2024-04-20,login,Authentication
177,2024-02-12,create_task,Task Management
341,2024-03-22,login,Authentication
57,2024-05-02,login,Authentication
855,2024-05-12,login,Authentication
852,2024-01-04,integrate_tool,Integrations
448,2024-04-17,login,Authentication
203,2024-04-02,upload_file,File Sharing
697,2024-05-08,login,Authentication
633,2024-04-03,create_task,Task Management
738,2024-02-25,login,Authentication
202,2024-06-21,comment,Task Collaboration
330,2024-01-03,upload_file,File Sharing
363,2024-01-22,login,Authentication
892,2024-02-25,login,Authentication
454,2024-01-18,comment,Task Collaboration
356,2024-06-01,login,Authentication
216,2024-06-24,assign_task,Task Collaboration
972,2024-04-25,login,Authentication
555,2024-03-24,assign_task,Task Collaboration
887,2024-06-07,create_task,Task Management
23,2024-01-30,login,Authentication
155,2024-03-20,assign_task,Task Collaboration
186,2024-03-06,create_task,Task Management
249,2024-01-10,login,Authentication
749,2024-02-28,create_task,Task Management
805,2024-02-20,create_task,Task Management
134,2024-05-02,login,Authentication
321,2024-05-16,complete_task,Task Completion
390,2024-02-23,comment,Task Collaboration
434,2024-03-21,login,Authentication
22,2024-05-16,upload_file,File Sharing
873,2024-01-09,login,Authentication
600,2024-04-10,assign_task,Task Collaboration
665,2024-05-31,login,Authentication
125,2024-02-08,comment,Task Collaboration
79,2024-05-15,comment,Task Collaboration
858,2024-06-01,assign_task,Task Collaboration
968,2024-04-19,login,Authentication
51,2024-03-06,login,Authentication
728,2024-01-10,create_task,Task Management
176,2024-04-26,login,Authentication
870,2024-05-31,login,Authentication
253,2024-03-23,comment,Task Collaboration
966,2024-06-07,upload_file,File Sharing
246,2024-05-18,login,Authentication
739,2024-05-13,login,Authentication
106,2024-03-10,upload_file,File Sharing
193,2024-06-08,integrate_tool,Integrations
316,2024-02-08,create_task,Task Management
302,2024-06-24,login,Authentication
548,2024-01-13,comment,Task Collaboration
954,2024-02-28,upload_file,File Sharing
716,2024-03-07,login,Authentication
934,2024-02-10,assign_task,Task Collaboration
779,2024-02-04,assign_task,Task Collaboration
268,2024-06-14,create_task,Task Management
170,2024-03-21,comment,Task Collaboration
551,2024-02-03,create_task,Task Management
455,2024-03-16,comment,Task Collaboration
651,2024-03-10,create_task,Task Management
292,2024-01-11,login,Authentication
564,2024-04-21,assign_task,Task Collaboration
799,2024-01-27,comment,Task Collaboration
801,2024-02-17,complete_task,Task Completion
141,2024-01-24,create_task,Task Management
146,2024-01-18,login,Authentication
425,2024-01-27,complete_task,Task Completion
314,2024-02-23,assign_task,Task Collaboration
184,2024-02-24,complete_task,Task Completion
664,2024-04-29,login,Authentication
713,2024-01-21,login,Authentication
128,2024-04-24,login,Authentication
287,2024-06-10,upload_file,File Sharing
823,2024-04-29,integrate_tool,Integrations
253,2024-02-27,create_task,Task Management
778,2024-06-24,login,Authentication
700,2024-02-23,login,Authentication
386,2024-05-25,assign_task,Task Collaboration
230,2024-01-03,create_task,Task Management
271,2024-05-31,comment,Task Collaboration
771,2024-05-08,login,Authentication
811,2024-01-06,create_task,Task Management
415,2024-01-19,login,Authentication
198,2024-03-26,assign_task,Task Collaboration
323,2024-04-24,create_task,Task Management
56,2024-06-19,complete_task,Task Completion
831,2024-05-02,assign_task,Task Collaboration
203,2024-05-15,create_task,Task Management
783,2024-06-28,login,Authentication
621,2024-03-13,complete_task,Task Completion
628,2024-02-16,login,Authentication
604,2024-03-25,login,Authentication
138,2024-01-28,complete_task,Task Completion
422,2024-02-15,comment,Task Collaboration
815,2024-05-11,create_task,Task Management
57,2024-04-29,login,Authentication
562,2024-05-15,upload_file,File Sharing
71,2024-04-25,login,Authentication
911,2024-03-01,login,Authentication
914,2024-01-17,login,Authentication
594,2024-02-03,login,Authentication
372,2024-01-20,complete_task,Task Completion
617,2024-06-10,assign_task,Task Collaboration
600,2024-02-12,assign_task,Task Collaboration
514,2024-01-10,complete_task,Task Completion
872,2024-04-03,login,Authentication
84,2024-06-06,login,Authentication
994,2024-04-24,assign_task,Task Collaboration
43,2024-06-01,create_task,Task Management
666,2024-05-06,create_task,Task Management
839,2024-04-19,login,Authentication
934,2024-04-16,create_task,Task Management
606,2024-04-14,login,Authentication
810,2024-03-11,login,Authentication
133,2024-06-23,login,Authentication
395,2024-03-24,login,Authentication
65,2024-01-03,create_task,Task Management
290,2024-02-15,login,Authentication
376,2024-06-12,complete_task,Task Completion
769,2024-01-26,complete_task,Task Completion
467,2024-05-17,assign_task,Task Collaboration
898,2024-06-10,complete_task,Task Completion
213,2024-01-08,complete_task,Task Completion
148,2024-02-24,create_task,Task Management
573,2024-03-31,create_task,Task Management
471,2024-05-17,complete_task,Task Completion
149,2024-04-23,assign_task,Task Collaboration
88,2024-03-19,login,Authentication
324,2024-04-10,comment,Task Collaboration
895,2024-03-26,login,Authentication
396,2024-02-14,login,Authentication
790,2024-02-19,login,Authentication
404,2024-03-04,login,Authentication
82,2024-04-04,login,Authentication
641,2024-01-02,integrate_tool,Integrations
286,2024-06-21,login,Authentication
382,2024-04-04,login,Authentication
865,2024-03-02,login,Authentication
792,2024-05-21,assign_task,Task Collaboration
270,2024-03-14,complete_task,Task Completion
292,2024-04-09,login,Authentication
453,2024-04-20,login,Authentication
715,2024-04-13,create_task,Task Management
24,2024-01-15,assign_task,Task Collaboration
956,2024-01-14,login,Authentication
863,2024-06-07,login,Authentication
311,2024-06-05,create_task,Task Management
461,2024-01-27,login,Authentication
208,2024-03-25,complete_task,Task Completion
792,2024-01-09,login,Authentication
717,2024-01-20,login,Authentication
664,2024-03-19,upload_file,File Sharing
438,2024-06-25,upload_file,File Sharing
538,2024-02-26,login,Authentication
706,2024-05-23,complete_task,Task Completion
336,2024-04-09,comment,Task Collaboration
422,2024-03-15,login,Authentication
750,2024-05-15,create_task,Task Management
321,2024-03-07,login,Authentication
497,2024-01-19,login,Authentication
587,2024-04-14,login,Authentication
947,2024-06-12,assign_task,Task Collaboration
163,2024-06-12,upload_file,File Sharing
811,2024-01-11,create_task,Task Management
541,2024-02-20,login,Authentication
165,2024-05-05,create_task,Task Management
849,2024-03-20,assign_task,Task Collaboration
698,2024-02-23,upload_file,File Sharing
566,2024-01-17,login,Authentication
295,2024-06-18,assign_task,Task Collaboration
42,2024-01-24,create_task,Task Management
924,2024-05-24,comment,Task Collaboration
285,2024-02-17,login,Authentication
939,2024-03-24,login,Authentication
387,2024-01-07,create_task,Task Management
138,2024-05-21,integrate_tool,Integrations
187,2024-01-11,assign_task,Task Collaboration
910,2024-01-12,complete_task,Task Completion
716,2024-04-19,login,Authentication
431,2024-05-12,create_task,Task Management
554,2024-05-12,create_task,Task Management
862,2024-05-07,assign_task,Task Collaboration
416,2024-05-27,upload_file,File Sharing
800,2024-02-23,upload_file,File Sharing
426,2024-02-24,comment,Task Collaboration
416,2024-03-19,assign_task,Task Collaboration
26,2024-03-30,complete_task,Task Completion
371,2024-04-06,create_task,Task Management
385,2024-05-06,upload_file,File Sharing
56,2024-01-30,complete_task,Task Completion
253,2024-01-24,create_task,Task Management
634,2024-05-10,comment,Task Collaboration
106,2024-05-01,create_task,Task Management
130,2024-04-09,login,Authentication
849,2024-06-24,assign_task,Task Collaboration
670,2024-03-11,login,Authentication
376,2024-05-29,create_task,Task Management
743,2024-01-14,integrate_tool,Integrations
967,2024-02-17,login,Authentication
308,2024-01-29,login,Authentication
91,2024-02-19,assign_task,Task Collaboration
393,2024-05-17,login,Authentication
534,2024-01-27,create_task,Task Management
802,2024-03-19,create_task,Task Management
110,2024-04-05,login,Authentication
561,2024-06-04,login,Authentication
641,2024-05-16,integrate_tool,Integrations
585,2024-03-11,login,Authentication
340,2024-03-20,create_task,Task Management
565,2024-06-02,complete_task,Task Completion
979,2024-03-21,upload_file,File Sharing
356,2024-03-27,login,Authentication
892,2024-01-08,create_task,Task Management
168,2024-01-02,comment,Task Collaboration
557,2024-06-28,comment,Task Collaboration
452,2024-05-02,upload_file,File Sharing
905,2024-04-30,create_task,Task Management
105,2024-04-05,login,Authentication
150,2024-04-02,create_task,Task Management
146,2024-01-03,assign_task,Task Collaboration
716,2024-05-15,assign_task,Task Collaboration
874,2024-01-02,login,Authentication
299,2024-04-24,login,Authentication
167,2024-02-18,complete_task,Task Completion
713,2024-04-10,login,Authentication
646,2024-05-27,login,Authentication
723,2024-01-29,upload_file,File Sharing
48,2024-05-24,create_task,Task Management
638,2024-03-14,login,Authentication
239,2024-04-14,create_task,Task Management
7,2024-05-29,assign_task,Task Collaboration
464,2024-01-06,create_task,Task Management
453,2024-03-02,complete_task,Task Completion
784,2024-01-31,login,Authentication
897,2024-04-28,comment,Task Collaboration
371,2024-01-12,login,Authentication
549,2024-01-12,create_task,Task Management
487,2024-05-23,comment,Task Collaboration
211,2024-01-25,login,Authentication
165,2024-05-29,assign_task,Task Collaboration
125,2024-03-31,login,Authentication
337,2024-03-28,login,Authentication
